cell_id,cycle,QDischarge,QCharge,IR,Tmax,Tavg,chargetime
cell_15,627.0,0.97643727,0.97675562,0.017937914,39.189487,34.17598456806552,11.179459999999986
cell_15,628.0,0.97589326,0.97634506,0.017949875,39.21125,34.1730176340755,11.171223333333364
cell_15,629.0,0.97420824,0.9744823,0.017954875,39.214638,34.09655763814431,11.266503333333336
cell_15,630.0,0.97344458,0.97371221,0.017963871,39.288082,33.64959267715731,11.298601666666704
cell_15,631.0,0.97223628,0.97261995,0.017960044,39.283962,33.567242346749204,11.29410666666663
cell_15,632.0,0.97173762,0.97221828,0.017955191,39.211613,33.454882827726834,11.31302999999995
cell_15,633.0,0.97036463,0.97066367,0.017961748,39.32782,33.56794174922914,11.255211666666703
cell_15,634.0,0.9694196,0.9696312,0.017957788,39.386497,33.614225706122475,11.263478333333236
cell_15,635.0,0.96838409,0.96876276,0.017968422,39.356525,33.64856306565659,11.352691666666699
cell_15,636.0,0.9673968,0.96774226,0.017984619,39.369629,33.64252701243522,11.384309999999944
cell_15,637.0,0.96654022,0.96694291,0.017986096,39.33136,33.58630766666654,11.314215000000088
cell_15,638.0,0.96585304,0.96622401,0.017994262,39.441952,33.572791877952724,11.33698666666678
cell_15,639.0,0.96457273,0.9649334,0.018005412,39.283321,33.583712951020416,11.427563333333334
cell_15,640.0,0.9632501,0.96347624,0.018042531,39.179249,33.629488125506114,11.383913333333355
cell_15,641.0,0.96258819,0.9629485,0.018053938,39.280254,33.94434777352635,11.408590000000064
cell_15,642.0,0.96166724,0.96204793,0.018046314,39.281879,34.11887573392673,11.501871666666556
cell_15,643.0,0.96049589,0.96076518,0.018047085,39.347656,33.93242904684322,11.43172666666651
cell_15,644.0,0.95939869,0.95977306,0.018044285,39.280033,33.88749347417357,11.530444999999842
cell_15,645.0,0.95881599,0.95923668,0.018067721,39.296894,34.2213374074074,11.553940000000148
cell_15,646.0,0.95742106,0.95774072,0.018076906,39.477116,34.388852597927354,11.484266666666615
cell_15,647.0,0.95665443,0.95703828,0.018079305,39.312309,34.05810569199179,11.508689999999964
cell_15,648.0,0.95585036,0.95633733,0.018095676,39.269722,33.94296510638294,11.607246666666713
cell_15,649.0,0.95508575,0.9555006,0.018095059,39.503056,33.9267720060545,11.54897666666681
cell_15,650.0,0.95354694,0.95376289,0.018084001,38.881596,34.13363458977044,11.560565000000013
cell_15,651.0,0.95277733,0.95314533,0.018090652,39.403595,34.0326790299896,11.564094999999845
cell_15,652.0,0.95179069,0.95211667,0.018100882,39.48106,33.83219358620698,11.599941666666563
cell_15,653.0,0.95101517,0.95139176,0.018115941,39.384121,33.70784866124103,11.632838333333105
cell_15,654.0,0.94987196,0.95017117,0.018167442,39.303078,33.71305132785198,11.675565000000157
cell_15,655.0,0.94910818,0.94959128,0.01820128,39.317139,33.54009630707874,11.795703333333465
cell_15,656.0,0.94808686,0.94848555,0.018201509,39.184723,33.39939750050668,11.735978333333332
cell_15,657.0,0.94705975,0.94743717,0.01820395,39.393616,33.5624709287894,11.75347499999989
cell_15,658.0,0.94595414,0.9463535,0.018228242,39.212826,33.65414755589739,11.783865000000029
cell_15,659.0,0.9445613,0.94487453,0.018234387,39.354668,33.89171012095926,11.80366499999994
cell_15,660.0,0.94397187,0.94439602,0.018241834,39.319256,34.08629204153996,11.913721666666484
cell_15,661.0,0.94301057,0.94352722,0.018246194,39.350967,34.17993896653151,11.839278333333398
cell_15,662.0,0.94200027,0.94243437,0.018262513,39.334801,33.91977246782434,11.88753666666671
cell_15,663.0,0.94123447,0.94173658,0.018262373,39.343918,34.017096259221304,12.001068333333144
cell_15,664.0,0.94000846,0.94050074,0.018285152,39.32246,34.252664556700935,11.936321666666482
cell_15,665.0,0.9389149,0.93937421,0.018321678,39.379837,34.20115271900826,11.992471666666825
cell_15,666.0,0.93820107,0.93875432,0.018332278,39.35117,33.92373906066735,12.008514999999898
cell_15,667.0,0.93680292,0.93724298,0.018349489,39.437351,33.842850821355235,12.058725000000171
cell_15,668.0,0.93587643,0.93636137,0.018402958,38.351727,34.00065631479549,12.08818999999979
cell_15,669.0,0.93473452,0.93520546,0.018449508,39.379055,34.109126208121786,12.166728333333351
cell_15,670.0,0.93395764,0.93439561,0.018458368,39.38485,33.77659192268035,12.210131666666712
cell_15,671.0,0.93312871,0.93371779,0.018423757,39.425808,33.785542853658484,12.284770000000329
cell_15,672.0,0.93200904,0.93244779,0.018427925,39.355614,33.87991574130881,12.314304999999877
cell_15,673.0,0.93108249,0.93155491,0.018444449,39.434048,33.86978141597508,12.349005000000277
cell_15,674.0,0.92984891,0.93029356,0.018477505,39.383579,33.806048713382545,12.41006833333328
cell_15,675.0,0.92874634,0.92924279,0.018493507,39.454681,33.76241782101973,12.356920000000294
cell_15,676.0,0.92779851,0.92829323,0.018502127,39.405636,33.95723901340206,12.478800000000046
cell_15,677.0,0.92702907,0.92768717,0.018503137,39.404388,34.13319256256471,12.500483333333493
cell_15,678.0,0.92569864,0.92621225,0.018540932,39.376652,34.17103191877637,12.477519999999883
cell_15,679.0,0.92473483,0.92531317,0.018564142,39.475384,34.14989570731712,12.609634999999738
cell_15,680.0,0.92372411,0.92425519,0.018568363,39.596333,34.353749174097665,12.576878333333298
cell_15,681.0,0.92260879,0.92313731,0.018545106,39.676647,34.68000883524502,12.588126666666358
cell_15,682.0,0.92166263,0.92219734,0.018512547,39.713306,34.253479015789466,12.614178333333014
cell_15,683.0,0.92035228,0.92078859,0.018532729,37.802673,34.153496764952756,12.657381666666575
cell_15,684.0,0.91983289,0.92047501,0.018550891,39.772167,34.4545696376195,12.791146666666707
cell_15,685.0,0.9188379,0.91946554,0.018582083,39.763573,34.22811178887754,12.757690000000002
cell_15,686.0,0.91761106,0.91823697,0.018640516,39.701591,34.14179030280954,12.838451666666758
cell_15,687.0,0.91663951,0.91721755,0.018700788,39.673908,34.05345705623726,12.944094999999894
cell_15,688.0,0.91541463,0.91599834,0.018740466,39.250809,33.71157276400855,13.021161666666739
cell_15,689.0,0.91463041,0.91531903,0.018772015,39.29916,33.777760990546135,13.186233333333318
cell_15,690.0,0.91323346,0.9138664,0.018800434,39.395958,34.08805667206051,13.170608333333318
cell_15,691.0,0.91230011,0.91297072,0.018813027,39.398846,34.26268612187502,13.241353333333487
cell_15,692.0,0.91133338,0.91205847,0.018893309,39.434532,33.946525130927874,13.356275000000217
cell_15,693.0,0.9101156,0.91080976,0.018932223,39.435349,34.20075792607803,13.4287049999999
cell_15,694.0,0.90886486,0.90951765,0.018928107,39.457867,34.56380415058327,13.609873333333235
cell_15,695.0,0.90821481,0.9089964,0.018937517,39.470016,34.07572866204697,13.68228999999992
cell_15,696.0,0.90695804,0.90756792,0.018964725,39.480724,33.82076669956623,13.766271666666823
cell_15,697.0,0.90582281,0.90653497,0.018994378,37.722019,33.92372594580778,13.867441666666613
cell_15,698.0,0.90466875,0.90531307,0.019044742,39.456367,34.04021918037977,13.918080000000192
cell_15,699.0,0.90351951,0.90413767,0.01906991,39.521889,33.93763381454165,14.01716000000015
cell_15,700.0,0.90277982,0.90366226,0.01909598,39.534668,33.9512242133333,14.118419999999848
cell_15,701.0,0.90134037,0.90196961,0.019147795,39.556461,33.99271169402983,14.350933333333524
cell_15,702.0,0.90045696,0.90118682,0.019198203,39.590538,33.874761698170765,14.40805166666687
cell_15,703.0,0.89931577,0.90000927,0.019241314,39.485374,34.03107827291889,14.621980000000137
cell_15,704.0,0.89819646,0.89889789,0.019287935,39.447292,34.30187557446807,14.70541333333337
cell_15,705.0,0.89707029,0.89783788,0.019332694,39.471241,33.82740812970707,14.836660000000363
cell_15,706.0,0.89584893,0.89650661,0.019347554,39.567036,34.34718173578946,15.018646666666609
cell_15,707.0,0.89500278,0.89586395,0.019417614,39.686333,34.800496331941495,15.205435000000096
cell_15,708.0,0.89406502,0.89495534,0.01948227,39.632389,34.354262450261864,15.433341666666577
cell_15,709.0,0.89311939,0.89401406,0.01955043,39.599087,34.05123865092407,15.633191666666729
cell_15,710.0,0.89203024,0.89271122,0.019571964,39.605652,34.12845951263162,15.95102666666644
cell_15,711.0,0.89046675,0.89114141,0.019639848,37.993927,34.03454469792801,16.223795000000003
cell_15,712.0,0.88975656,0.89062756,0.019696159,39.697666,34.24745872622789,16.490641666666487
cell_15,713.0,0.88864881,0.88934422,0.019755756,39.643841,33.982130769791574,16.847383333333223
cell_15,714.0,0.88748389,0.88834155,0.019779999,39.635674,34.21881609043114,17.130828333333678
cell_15,715.0,0.88608211,0.88680553,0.019855859,39.761974,34.26603377685949,17.51603833333259
cell_15,716.0,0.88477296,0.88556147,0.019944385,39.806404,34.33914615425533,18.046068333332855
cell_15,717.0,0.88400668,0.88486725,0.020044457,39.825356,34.08842024921463,18.597586666666515
cell_15,718.0,0.88298881,0.88365632,0.020166937,39.771736,34.12621011200804,19.498383333333187
cell_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_16,2.0,1.0811664,1.0805537,0.01683085,35.639156,32.381905600185505,10.09651166666669
cell_16,3.0,1.0823848,1.0817721,0.016791083,35.591221,32.38006014217556,10.096433333333334
cell_16,4.0,1.0833585,1.0826809,0.016755097,35.568821,32.37391877682807,10.179730000000017
cell_16,5.0,1.0840898,1.0834727,0.01671469,35.610737,32.41947917690191,10.096373333333334
cell_16,6.0,1.0846543,1.0839037,0.016685836,35.636753,32.351221774255514,10.096490000000024
cell_16,7.0,1.0850184,1.0844092,0.016677327,35.655682,32.3713054857685,10.179783333333338
cell_16,8.0,1.0853211,1.0847342,0.016660996,35.594555,32.37314996327686,10.096539999999974
cell_16,9.0,1.0855736,1.0849878,0.016655046,35.669975,32.40817838295873,10.179793333333327
cell_16,10.0,1.0857847,1.0852065,0.016649365,35.640987,32.437397636277275,10.09640833333336
cell_16,11.0,1.0859966,1.085417,0.016654054,35.6572,32.41134432333643,10.179769999999916
cell_16,12.0,1.0861808,1.0855682,0.01664719,35.571007,32.382652999999934,10.09645166666669
cell_16,13.0,1.0817165,1.0877594,0.0,35.637981,32.107081208982486,10.096540000000095
cell_16,14.0,1.0834588,1.0804018,0.016671669,35.449177,32.33297803860643,10.09750833333334
cell_16,15.0,1.084362,1.0825586,0.01664279,35.560284,32.40277761630044,10.096875
cell_16,16.0,1.0848767,1.0836246,0.016646035,35.334137,32.241624865969605,10.096694999999938
cell_16,17.0,1.0853007,1.084257,0.016655475,35.438881,32.26019438342436,10.09722499999989
cell_16,18.0,1.0856069,1.0847338,0.016642982,35.361557,32.23075289600744,10.180018333333283
cell_16,19.0,1.0858586,1.0849874,0.01664646,35.438839,32.26369190205232,10.180956666666559
cell_16,20.0,1.0859253,1.0851445,0.016653679,35.430237,32.24134841761372,10.09722166666664
cell_16,21.0,1.0861309,1.085374,0.016634991,35.448452,32.26614685261194,10.097068333333542
cell_16,22.0,1.0862316,1.0855353,0.016657978,35.468494,32.25954292523355,10.180623333333399
cell_16,23.0,1.0863546,1.0856699,0.016659221,35.459217,32.260117326833885,10.180289999999998
cell_16,24.0,1.0864252,1.085768,0.016663961,35.483067,32.23112987052344,10.097030000000085
cell_16,25.0,1.0865164,1.0858853,0.016661555,35.527515,32.233317941720514,10.180011666666784
cell_16,26.0,1.0866978,1.0843831,0.016651271,35.463188,32.279912278340994,10.096916666666706
cell_16,27.0,1.0866631,1.0860702,0.016660202,35.527637,32.30146081526855,10.180156666666639
cell_16,28.0,1.0867027,1.0861183,0.016660139,35.507381,32.291968179999955,10.096649999999984
cell_16,29.0,1.086738,1.0861406,0.016658312,35.620956,32.30772731500461,10.097086666666534
cell_16,30.0,1.0867822,1.0861533,0.016669936,35.606384,32.31992922568461,10.096704999999929
cell_16,31.0,1.0868076,1.0861602,0.016661927,35.532776,32.22182581699347,10.096785000000091
cell_16,32.0,1.0867687,1.0861313,0.016676903,35.483807,32.225625070448295,10.179991666666805
cell_16,33.0,1.0868006,1.0862031,0.016678559,35.562504,32.245676323062575,10.18031666666672
cell_16,34.0,1.0867901,1.0861742,0.016676802,35.45443,32.20374464799257,10.09707166666679
cell_16,35.0,1.0868615,1.086225,0.016681796,35.523151,32.22579116542753,10.179946666666849
cell_16,36.0,1.0868685,1.0862325,0.016671851,35.669205,32.22294796299716,10.096739999999894
cell_16,37.0,1.0868845,1.0862583,0.016678672,35.583279,32.256991639480994,10.097050000000065
cell_16,38.0,1.0869215,1.0862788,0.016672041,35.588379,32.25007235037875,10.09683500000004
cell_16,39.0,1.0869551,1.0863152,0.01667203,35.644329,32.25126865391785,10.180118333333423
cell_16,40.0,1.0869437,1.0863233,0.016671104,35.844639,32.38817092516377,10.097119999999995
cell_16,41.0,1.0869485,1.0862921,0.016694535,35.73756,32.33379198550722,10.09679500000008
cell_16,42.0,1.0870132,1.0863607,0.016689055,35.681046,32.36436756395882,10.18037333333341
cell_16,43.0,1.086979,1.0863422,0.016700458,35.659393,32.23582743808637,10.096991666666387
cell_16,44.0,1.0870183,1.0863771,0.016693862,35.749153,32.26835771401695,10.096776666666361
cell_16,45.0,1.0870537,1.0864252,0.016690591,35.749683,32.261515493506565,10.09665166666673
cell_16,46.0,1.0870637,1.0864187,0.016701911,35.814457,32.286063776315785,10.180339999999948
cell_16,47.0,1.0870373,1.0864233,0.016701687,35.793995,32.29645493875684,10.096796666666826
cell_16,48.0,1.0870367,1.0864027,0.016700827,35.76762,32.32846083582085,10.096843333333284
cell_16,49.0,1.0870347,1.0864024,0.016687676,35.754414,32.31433936093032,10.096931666666448
cell_16,50.0,1.0870649,1.0864351,0.016694959,35.802376,32.28325805788978,10.096615000000263
cell_16,51.0,1.0871018,1.0864642,0.01670059,35.805122,32.311494608695604,10.180250000000038
cell_16,52.0,1.0871048,1.0865227,0.016700117,35.770386,32.300801619771775,10.180383333333399
cell_16,53.0,1.0870641,1.0864633,0.016700232,35.814766,32.35152518477248,10.180436666666841
cell_16,54.0,1.0871156,1.0865011,0.016700588,35.873459,32.3688471704332,10.096866666666756
cell_16,55.0,1.0870818,1.0864558,0.016690725,35.822525,32.308139479127206,10.096614999999778
cell_16,56.0,1.087098,1.0865061,0.016699776,35.80267,32.320771102209974,10.097091666666772
cell_16,57.0,1.0871328,1.0865015,0.016700808,35.917976,32.34813792775662,10.180451666667068
cell_16,58.0,1.0871041,1.0865027,0.016723124,35.813931,32.418919861552816,10.180318333333222
cell_16,59.0,1.0870382,1.0864395,0.016709536,35.627216,32.368461458758134,10.097065000000294
cell_16,60.0,1.0870301,1.0864258,0.016711637,35.843075,32.291747811553016,10.096953333333174
cell_16,61.0,1.0870014,1.0864123,0.0167206,35.736053,32.24187409004744,10.180173333333611
cell_16,62.0,1.0870687,1.0864379,0.016723875,35.849087,32.29749943575422,10.09686500000001
cell_16,63.0,1.0870113,1.0864106,0.016712867,35.766041,32.264204335849,10.096563333333567
cell_16,64.0,1.0870022,1.0864215,0.016730694,35.750519,32.284584334919046,10.096838333333531
cell_16,65.0,1.0870097,1.0864007,0.01672834,35.884354,32.32598658150623,10.096563333333082
cell_16,66.0,1.0870402,1.0863894,0.016726181,36.27721,32.38435636768808,10.096863333333749
cell_16,67.0,1.0878274,1.0872228,0.016544843,37.024727,33.447355304429735,10.096841666666538
cell_16,68.0,1.0881296,1.0874896,0.016431518,37.344147,33.87451013345863,10.096916666666706
cell_16,69.0,1.0883719,1.0877564,0.016384227,37.469212,34.15136181073447,10.096831666667034
cell_16,70.0,1.0884907,1.0878644,0.016344883,37.530708,34.17480236509432,10.180235000000296
cell_16,71.0,1.0885919,1.0879163,0.016328048,37.566532,34.14440336666673,10.096818333333067
cell_16,72.0,1.0875961,1.0870721,0.016459364,36.11871,33.06316506728109,10.180265000000267
cell_16,73.0,1.0871114,1.0865173,0.016747547,35.983833,32.36022858716478,10.097119999999995
cell_16,74.0,1.0870571,1.0864581,0.016755268,35.948696,32.38591104864358,10.096853333333275
cell_16,75.0,1.087036,1.0863999,0.016763195,35.956638,32.360167176581676,10.096678333333209
cell_16,76.0,1.087025,1.0863894,0.016751911,35.993607,32.41547828770959,10.09663833333325
cell_16,77.0,1.0869679,1.0863665,0.016749097,35.9146,32.35922671589836,10.097275000000566
cell_16,78.0,1.0869579,1.0863153,0.016758818,36.02116,32.41839637523805,10.18031333333347
cell_16,79.0,1.0869007,1.0862969,0.016765095,36.026421,32.38793147842763,10.097398333333937
cell_16,80.0,1.0869174,1.086262,0.01675869,36.000004,32.45123739126396,10.097156666667434
cell_16,81.0,1.0868307,1.0862137,0.016763952,35.997196,32.38746294646274,10.096648333333238
cell_16,82.0,1.0868373,1.0861852,0.016779523,35.988045,32.445139895381615,10.179919999999887
cell_16,83.0,1.0867825,1.0861696,0.016766366,36.089905,32.39989867638758,10.180371666666664
cell_16,84.0,1.0867769,1.0861456,0.016774878,36.02457,32.4165240828572,10.096798333332602
cell_16,85.0,1.0868037,1.0861677,0.016784225,36.097618,32.44331302105262,10.18029333333349
cell_16,86.0,1.0867673,1.0860845,0.016784376,35.960403,32.378783208490546,10.180291666666744
cell_16,87.0,1.0866933,1.0860852,0.01679061,35.908108,32.289559772258734,10.180416666666861
cell_16,88.0,1.0866562,1.0860267,0.01678402,36.046154,32.38916470665422,10.096554999999352
cell_16,89.0,1.0866104,1.0859797,0.016793616,35.967171,32.36436261900367,10.180398333333626
cell_16,90.0,1.086594,1.0859536,0.016798364,36.034161,32.362186967350794,10.180071666665997
cell_16,91.0,1.0865942,1.0859442,0.016802009,36.03231,32.39130893615029,10.096741666667125
cell_16,92.0,1.0865375,1.0859196,0.016801534,36.029774,32.31036370318349,10.180300000000473
cell_16,93.0,1.0865234,1.0858666,0.016811762,36.061241,32.34610513914659,10.180546666666244
cell_16,94.0,1.0864954,1.085832,0.016806014,36.079868,32.35495274482109,10.096968333332915
cell_16,95.0,1.0864272,1.0858661,0.016795952,36.106312,32.37089930037308,10.096630000000005
cell_16,96.0,1.0864304,1.0858121,0.016803784,36.095287,32.366782212903196,10.09699833333337
cell_16,97.0,1.0864,1.0857905,0.016807977,36.122158,32.37840712429384,10.096875
cell_16,98.0,1.0863786,1.0857487,0.016804015,36.084778,32.36734282391713,10.096864999999525
cell_16,99.0,1.0863119,1.0857317,0.016810728,36.144344,32.374706942218126,10.096791666666588
cell_16,100.0,1.0863206,1.085688,0.016816031,36.171547,32.39343278028165,10.09688666666625
cell_16,101.0,1.086248,1.0857103,0.016804665,36.135632,32.39624633111315,10.096701666667165
cell_16,102.0,1.0862727,1.0856305,0.01680921,36.176785,32.43449107282918,10.097106666666999
cell_16,103.0,1.0862318,1.0856435,0.016800277,36.225338,32.38630200567644,10.097031666666346
cell_16,104.0,1.086189,1.0855979,0.016801232,36.288879,32.44871778116344,10.096941666665952
cell_16,105.0,1.0861901,1.0855483,0.016807616,36.250301,32.48450964981275,10.097101666666761
cell_16,106.0,1.0861331,1.0855386,0.016802879,36.261978,32.47667501285581,10.09669166666669
cell_16,107.0,1.0861137,1.0855399,0.016798297,36.24839,32.48709796616546,10.096973333333153
cell_16,108.0,1.0860772,1.0854386,0.016803421,36.306694,32.45642568761724,10.180359999999443
cell_16,109.0,1.0860479,1.0854477,0.01681043,36.277607,32.447608937500014,10.096839999999307
cell_16,110.0,1.0860258,1.0854461,0.016810572,36.226467,32.43156396597355,10.096696666665958
cell_16,111.0,1.0860286,1.0854198,0.016806239,36.254456,32.39850512500001,10.096845000000515
cell_16,112.0,1.0860028,1.0854144,0.016811289,36.236935,32.43774694480826,10.180003333333298
cell_16,113.0,1.0859728,1.0853493,0.016811993,36.299831,32.43949869520224,10.180054999999507
cell_16,114.0,1.0859028,1.0853125,0.016817864,36.318542,32.50293214007424,10.096958333333411
cell_16,115.0,1.0858284,1.0852535,0.016817875,36.118317,32.44871761173188,10.09704666666706
cell_16,116.0,1.0858757,1.0852512,0.016819419,36.248363,32.401256974013435,10.09692666666718
cell_16,117.0,1.0858008,1.0851932,0.016816171,36.280224,32.426372946717414,10.096878333332521
cell_16,118.0,1.0857942,1.085227,0.016833305,36.30505,32.39939577556811,10.180220000000554
cell_16,119.0,1.0857592,1.0851668,0.016824577,36.28532,32.42702180424301,10.096611666666771
cell_16,120.0,1.0857071,1.0850979,0.01682757,36.2761,32.36872575519852,10.097006666666667
cell_16,121.0,1.0857137,1.0850835,0.016825506,36.293732,32.41751115515607,10.09675666666667
cell_16,122.0,1.0856279,1.0850166,0.016818756,36.345558,32.45061757021679,10.096948333333346
cell_16,123.0,1.0856211,1.0850033,0.016820602,36.396927,32.48210403588291,10.180474999999994
cell_16,124.0,1.0855954,1.0849733,0.01682586,36.41151,32.493483721804516,10.180379999999998
cell_16,125.0,1.0854961,1.0849392,0.016823992,36.488869,32.560663525166156,10.180305000000013
cell_16,126.0,1.0854585,1.0848337,0.016825087,36.397964,32.554603849532704,10.180601666666673
cell_16,127.0,1.0855596,1.084934,0.016816771,36.363518,32.56067976688866,10.18040000000001
cell_16,128.0,1.0854728,1.0848585,0.016809447,36.3904,32.50709851423319,10.180171666666622
cell_16,129.0,1.0853965,1.0847764,0.016824625,36.385612,32.46036981640265,10.09698833333332
cell_16,130.0,1.0853846,1.0847716,0.016829832,36.444515,32.46893666203704,10.09696499999997
cell_16,131.0,1.085326,1.0847415,0.01681914,36.428902,32.442931062977145,10.180296666666617
cell_16,132.0,1.0853142,1.0846989,0.01683066,36.471348,32.5019919100281,10.09712499999999
cell_16,133.0,1.085269,1.0846742,0.016822074,36.421402,32.52335831481476,10.096809999999945
cell_16,134.0,1.0852405,1.0846337,0.01682972,36.447186,32.514371349101275,10.180141666666774
cell_16,135.0,1.0852067,1.0845995,0.016821612,36.453911,32.50996539234443,10.096809999999945
cell_16,136.0,1.0852,1.084568,0.016819241,36.397827,32.451976824413165,10.097206666666656
cell_16,137.0,1.0851824,1.0845841,0.01682852,36.363422,32.45180784404536,10.097023333333224
cell_16,138.0,1.0851481,1.0844927,0.016826726,36.470024,32.5219066205937,10.096820000000056
cell_16,139.0,1.0851017,1.0845002,0.01682063,36.363213,32.492843199619735,10.096758333333371
cell_16,140.0,1.0850422,1.0844411,0.016809577,36.395458,32.543370285042386,10.096556666666705
cell_16,141.0,1.0850469,1.0844122,0.016827652,36.497421,32.56722030886561,10.096893333333355
cell_16,142.0,1.0849969,1.0843627,0.016819462,36.471786,32.59176410676834,10.0971616666667
cell_16,143.0,1.0849764,1.0843354,0.016822137,36.212791,32.51456368568751,10.180248333333292
cell_16,144.0,1.0849128,1.0843047,0.01681767,36.382309,32.42814740337704,10.096763333333366
cell_16,145.0,1.0848831,1.0842425,0.016830545,36.377823,32.45952330776425,10.09679500000008
cell_16,146.0,1.0848571,1.0842282,0.016837182,36.325424,32.39752762633112,10.179946666666607
cell_16,147.0,1.0848196,1.0841663,0.016829841,36.355118,32.47667117732562,10.096736666666887
cell_16,148.0,1.0847625,1.0841515,0.016836843,36.351349,32.52444269281668,10.09698166666664
cell_16,149.0,1.0847167,1.0841079,0.016834529,36.503132,32.51331560710947,10.096876666666503
cell_16,150.0,1.0847001,1.0840371,0.016836805,36.522976,32.5713966206897,10.096855000000021
cell_16,151.0,1.0846452,1.0840386,0.016839711,36.4683,32.560936809845614,10.180119999999928
cell_16,152.0,1.0846615,1.0829136,0.016851209,36.551167,32.562967030985966,10.096848333333279
cell_16,153.0,1.0845495,1.083961,0.016844595,36.603146,32.6577615498575,10.180254999999791
cell_16,154.0,1.0845107,1.0838549,0.01684341,36.475185,32.59716809961689,10.180803333333461
cell_16,155.0,1.0845228,1.0838358,0.016833566,36.507568,32.52862698020738,10.180651666666867
cell_16,156.0,1.0845493,1.0838768,0.016823117,36.506275,32.574273579870756,10.096720000000156
cell_16,157.0,1.0844398,1.0838131,0.016841013,36.476917,32.53999891066282,10.180513333333268
cell_16,158.0,1.0843827,1.0838099,0.016847752,36.527348,32.55755135969866,10.096746666666634
cell_16,159.0,1.0843829,1.0837463,0.016851559,36.544964,32.60830549764376,10.097086666666776
cell_16,160.0,1.0843536,1.0837336,0.016847692,36.466797,32.47409196713616,10.096944999999929
cell_16,161.0,1.0842835,1.0837086,0.01685535,36.614067,32.5898213023924,10.096608333333279
cell_16,162.0,1.0842242,1.0836087,0.016845688,36.580978,32.621318350287915,10.097128333333481
cell_16,163.0,1.0842012,1.0835559,0.01684919,36.581898,32.475864340298514,10.097025000000334
cell_16,164.0,1.0841657,1.0835408,0.016839368,36.54657,32.570840674242426,10.097083333333043
cell_16,165.0,1.084172,1.0835078,0.016837176,36.602917,32.56753442910452,10.180153333333147
cell_16,166.0,1.0840969,1.0834739,0.016834857,36.518814,32.60703560408911,10.096529999999621
cell_16,167.0,1.0840526,1.0834205,0.016844319,36.495766,32.54755272625695,10.180395000000136
cell_16,168.0,1.0839928,1.083371,0.016855145,36.480904,32.5299173659004,10.097151666666711
cell_16,169.0,1.0839729,1.0832802,0.016857849,36.261341,32.47720669412879,10.097646666666455
cell_16,170.0,1.0839289,1.0832864,0.016854215,36.465691,32.44659876894292,10.097991666666834
cell_16,171.0,1.0839076,1.0832865,0.016857846,36.443378,32.45797809372071,10.180280000000009
cell_16,172.0,1.0838799,1.0832613,0.01685949,36.55463,32.516953061127055,10.097243333333365
cell_16,173.0,1.0838144,1.0831786,0.016859669,36.548489,32.53492867475737,10.097663333332942
cell_16,174.0,1.0837775,1.0831662,0.016863538,36.550304,32.563082143392656,10.180009999999795
cell_16,175.0,1.0837107,1.0831459,0.016862126,36.532059,32.55056516936251,10.180276666667002
cell_16,176.0,1.0836667,1.0830734,0.016863702,36.632694,32.589111999046665,10.096838333333046
cell_16,177.0,1.0836118,1.0829918,0.016869159,36.590351,32.60682130160232,10.096955000000404
cell_16,178.0,1.0835733,1.0829924,0.016857244,36.666286,32.610317986020554,10.096566666667059
cell_16,179.0,1.083529,1.0829049,0.016867133,36.682793,32.64398115541168,10.096921666666457
cell_16,180.0,1.0834997,1.0828669,0.016846752,36.693474,32.62547721508387,10.096703333333426
cell_16,181.0,1.0834877,1.0828496,0.016833844,36.753323,32.77150573209298,10.18056666666671
cell_16,182.0,1.0835145,1.0828614,0.016835235,36.736702,32.8287932867784,10.18027499999977
cell_16,183.0,1.0835528,1.082893,0.01680978,36.756329,32.745667776203966,10.096983333333144
cell_16,184.0,1.083755,1.08304,0.01675665,37.026501,32.9531353768383,10.180226666667052
cell_16,185.0,1.0837729,1.0831077,0.016723156,37.028278,33.18531533826249,10.097116666666988
cell_16,186.0,1.0836456,1.0830318,0.016738135,36.935692,33.076355144075805,10.180313333332984
cell_16,187.0,1.0834855,1.0828453,0.016782109,36.743145,32.89938162835247,10.096434999999959
cell_16,188.0,1.0833095,1.0826395,0.016846547,36.636921,32.692629891346165,10.096813333333314
cell_16,189.0,1.0832417,1.0825611,0.016869795,36.660847,32.64544632504782,10.09687833333349
cell_16,190.0,1.0831628,1.0824888,0.016875142,36.789825,32.625035959662334,10.096636666666504
cell_16,191.0,1.0832993,1.0825974,0.016823333,36.965874,32.89285946836638,10.18025333333353
cell_16,192.0,1.083455,1.0827265,0.016768934,37.114048,33.04473896952914,10.18012000000017
cell_16,193.0,1.0835375,1.0828242,0.016724708,37.208847,33.21118690449442,10.09680500000007
cell_16,194.0,1.0835414,1.0828074,0.016707728,37.117767,33.295287030160175,10.096715000000161
cell_16,195.0,1.0834795,1.082799,0.016713433,37.141308,33.21331704957106,10.096971666666407
cell_16,196.0,1.0834385,1.0827718,0.016711498,37.115154,33.19294955225313,10.097096666667008
cell_16,197.0,1.0833291,1.0826496,0.016740831,36.96814,33.13252215023925,10.097060000000056
cell_16,198.0,1.0831876,1.0825133,0.016767573,36.771732,32.85698268181816,10.0969683333334
cell_16,199.0,1.0828696,1.0822396,0.016836496,36.562958,32.612797731202974,10.0970683333333
cell_16,200.0,1.0827445,1.0821034,0.016896408,36.684391,32.532109897044826,10.096933333333194
